fideid, riskscore, gamecount, oprating 
44511965, 141.62680780931254, 28, 1743.4642857142858 
4451279, 139.7879181094687, 29, 1654.5862068965516 
445134, 133.014906936105, 36, 2115.3611111111113 
4452216, 139.01240192050042, 34, 1533.4117647058824 
4452410, 142.96848605510445, 21, 1580.8095238095239 
44526091, 139.52568710035322, 24, 1467.3333333333333 
44544731, 138.47326142772033, 27, 1734.4444444444443 
4455797, 138.90102011912677, 27, 1700.962962962963 
44572646, 132.35267635462938, 26, 1865.6923076923076 
4458451, 134.46856318632675, 28, 1676.0714285714287 
4459113, 133.7707171495162, 23, 1930.391304347826 
4460642, 134.84602049081886, 28, 1783.9285714285713 
446076, 142.27702162346029, 25, 2208.72 
4464028, 133.72070920983586, 23, 1879.391304347826 
4466080, 131.6811886103308, 27, 1876.0740740740741 
4471750, 136.55073135317275, 25, 1509.88 
4473086, 142.46548516426083, 21, 1459.6190476190477 
4479939, 136.18537864613066, 23, 1719.1304347826087 
4481194, 136.71051730503964, 30, 1462.1333333333334 
4481542, 142.99244161392696, 21, 1480.2857142857142 
4482980, 132.45963128648884, 25, 1777.8 
4483103, 139.66339241792764, 34, 1512.764705882353 
4486820, 134.54589698683785, 28, 1779.857142857143 
448869, 135.60894924352527, 36, 2152.75 
4500016, 131.8310750394154, 58, 2497.9310344827586 
4500024, 139.95457568980746, 48, 2424.8333333333335 
4500075, 135.94807142282312, 25, 2352.32 
4500105, 136.47178768838907, 35, 2374.4857142857145 
4500261, 134.05898483851547, 138, 2439.963768115942 
45004722, 133.14057073328289, 43, 2138.8837209302324 
4500490, 134.7157427537142, 23, 2474.7391304347825 
4500512, 141.23997358830945, 49, 2293.673469387755 
4500547, 134.49694101641583, 65, 2359.923076923077 
4501047, 133.8187121836859, 68, 2433.8676470588234 
4501101, 136.81873307640637, 25, 2241.24 
45017905, 131.1828900417853, 24, 2167.8333333333335 
4501829, 139.97254453791157, 32, 2358.59375 
4501950, 138.9603111995627, 54, 2359.759259259259 
4502094, 132.0160728861114, 29, 2541.0344827586205 
4502205, 131.74966466808698, 24, 2455.0833333333335 
45027390, 132.3810859992433, 56, 2287.660714285714 
4503023, 138.23916084692385, 82, 2368.451219512195 
4503082, 130.6778947242826, 28, 2180.3928571428573 
450308, 137.07330601169033, 48, 2168.2291666666665 
4503503, 137.62462585984602, 27, 2271.4444444444443 
45042632, 134.88147983668472, 28, 2399.8571428571427 
45048975, 139.84001923354342, 72, 2269.8611111111113 
45062510, 139.84107310292205, 24, 2080.5416666666665 
45102422, 131.8921241691489, 36, 2396.3333333333335 
452203, 137.85081563332358, 22, 2009.9545454545455 
452270, 138.98356506611685, 22, 1947.1363636363637 
458872, 138.96933511682786, 24, 1766.7083333333333 
4600088, 131.22978198157963, 29, 2371.1724137931033 
4600223, 136.5835369825305, 37, 2228.7297297297296 
4600410, 128.46152993658862, 23, 2368.521739130435 
4601718, 145.936698442311, 24, 2470.4583333333335 
4601955, 128.82088855076924, 24, 2246.875 
4602064, 134.33590611941025, 23, 2101.6521739130435 
4603125, 131.20547887974524, 23, 2048.2608695652175 
4603630, 130.6558853998295, 21, 2046.7142857142858 
4603915, 130.97108419758305, 23, 2200.6521739130435 
4604350, 133.41691835879396, 21, 2126.6190476190477 
4604393, 132.85776812640694, 20, 2233.95 
4605918, 133.17610686301103, 29, 2100.1724137931033 
4606000, 129.1931650818295, 25, 2376.72 
4606965, 136.02505359902844, 35, 2097.342857142857 
4607090, 137.41454359875218, 28, 2085.5 
460982, 144.1346333284438, 23, 1857.4347826086957 
4610628, 132.5089266050017, 68, 2251.8382352941176 
4610768, 133.20162729915492, 31, 2214.8064516129034 
4610776, 136.05363742836008, 25, 2280.44 
4611268, 129.00701604625593, 36, 2383.472222222222 
4611292, 130.5534348830724, 32, 2341.15625 
4611322, 137.99753634588137, 21, 2355.1428571428573 
4611390, 131.67484877012706, 44, 2319.75 
4611446, 130.6248079040827, 22, 2256.590909090909 
4611799, 133.7377500117678, 29, 2281.310344827586 
4612205, 136.72355842029037, 37, 2156.810810810811 
4612213, 136.56240150532275, 38, 2137.657894736842 
4612396, 124.88464751670935, 22, 2466.090909090909 
4613040, 130.37827337283696, 40, 2257.9 
4613112, 130.64854762876323, 22, 2182.181818181818 
4613686, 130.395196068362, 24, 2075.7916666666665 
4613945, 136.40935831827937, 24, 2346.7083333333335 
4614950, 130.07507699097357, 38, 2476.157894736842 
4615646, 131.97590553566752, 33, 2223.909090909091 
4616278, 131.949179363502, 25, 2341.56 
4617495, 133.20635179186718, 49, 2340.469387755102 
4618866, 137.8966158232281, 24, 2331.3333333333335 
4618963, 132.15144331303514, 21, 2213.4285714285716 
4622235, 130.1730647608578, 23, 2295.521739130435 
4622634, 131.3197521975567, 29, 2266.551724137931 
4622650, 133.83438591820214, 26, 2192.0384615384614 
4625498, 139.80667674221826, 33, 2411.939393939394 
4631234, 129.17970000045423, 23, 2138.782608695652 
4637143, 131.9770190338407, 82, 2260.2073170731705 
4641833, 135.1309860811051, 177, 2444.299435028249 
4642325, 128.31448773127687, 39, 2434.6666666666665 
4643461, 134.31832269794802, 23, 2136.086956521739 
4645715, 125.85968658269431, 21, 2336.6666666666665 
4646258, 132.62887954240392, 21, 2457.0 
4650891, 133.31482890676986, 89, 2574.9887640449438 
4650905, 129.36055249138957, 45, 2332.8888888888887 
4651324, 136.56434241385085, 21, 2432.095238095238 
4651340, 132.42833234423045, 65, 2448.107692307692 
4655192, 139.25641682286056, 41, 2480.2195121951218 
4655729, 130.00127127839917, 23, 2286.086956521739 
4657101, 133.4747025633041, 125, 2478.848 
46608850, 139.7175263460173, 36, 2375.5 
46609148, 140.1841782907009, 27, 2207.222222222222 
4661010, 130.31646343204983, 29, 2215.344827586207 
46615415, 137.03449150910842, 41, 2313.878048780488 
46616543, 133.3893183416572, 188, 2456.936170212766 
46618546, 133.1748597508886, 66, 2458.7727272727275 
46618961, 134.12106898224113, 22, 2119.0454545454545 
4661940, 129.7797550795678, 23, 2250.8260869565215 
46622373, 131.7954734930077, 43, 2284.9767441860463 
46626433, 132.79068215935825, 33, 2249.4242424242425 
4663306, 132.28361670574492, 34, 2378.529411764706 
4663527, 132.2619200703492, 44, 2518.431818181818 
46636579, 138.03957427758974, 38, 2195.184210526316 
46642056, 132.93274859102078, 86, 2224.5232558139537 
46658467, 136.54387333371386, 46, 2247.2391304347825 
46664521, 131.72462152716275, 45, 2272.0444444444443 
46673989, 134.25750711804486, 43, 2255.186046511628 
4671660, 135.52020957865932, 47, 2152.7021276595747 
4675789, 135.37857530984982, 145, 2510.365517241379 
4676670, 136.2972439441929, 28, 2562.5 
4688210, 130.12222996883008, 34, 2471.6176470588234 
4692055, 132.0349988902017, 87, 2530.735632183908 
4694031, 133.78320852930113, 36, 2425.9444444444443 
4695704, 134.9378982249701, 22, 2284.318181818182 
4697367, 130.4549588339704, 21, 2362.3333333333335 
4900111, 130.48348476302306, 27, 2387.5925925925926 
4900332, 136.56363618958946, 24, 2200.5833333333335 
4900642, 126.98746599101884, 26, 2201.153846153846 
4900758, 136.24528183338387, 95, 2310.6 
4900774, 134.09199285408715, 44, 2366.681818181818 
4900847, 130.19033423476296, 61, 2473.967213114754 
4900880, 135.96125585207946, 22, 2368.2272727272725 
4901037, 134.5314871552431, 23, 2287.782608695652 
4901045, 132.82216019400383, 55, 2425.6181818181817 
4901266, 127.92713464368128, 52, 2373.4423076923076 
4901304, 132.16079568214136, 24, 2318.9166666666665 
4901339, 131.14184600408012, 42, 2116.214285714286 
4901444, 137.07041061741967, 47, 2209.404255319149 
4901541, 131.5902626861956, 86, 2370.7558139534885 
4901878, 136.7700055740702, 88, 2245.1363636363635 
4902572, 130.72952696947303, 49, 2254.734693877551 
4902785, 135.57250695918583, 55, 2166.1272727272726 
4902815, 139.49374027117483, 46, 2101.0 
4902831, 140.6976404865805, 27, 1962.3703703703704 
4902920, 132.21787551243114, 56, 2342.785714285714 
4902963, 132.13451183367744, 31, 2292.935483870968 
4903099, 135.6025531695396, 42, 2097.904761904762 
4903188, 128.09372940302572, 30, 2067.1666666666665 
4904095, 132.50489938675034, 27, 2105.925925925926 
5000017, 131.27800398885572, 193, 2754.3471502590673 
5000025, 130.53102188876028, 32, 2281.09375 
500020, 130.16074805146962, 30, 2233.633333333333 
5000548, 131.08803450166852, 63, 2288.0476190476193 
5000564, 137.15482427586423, 29, 2198.4137931034484 
5000629, 137.13438958164468, 46, 2250.391304347826 
5001013, 138.15643103292518, 25, 2159.32 
5001080, 134.38166189323988, 64, 2289.484375 
5001498, 132.7831134388351, 91, 2318.736263736264 
5001668, 135.27587764610647, 36, 2254.5 
5002150, 133.8762931839104, 149, 2576.711409395973 
5002265, 137.56936285339853, 57, 2275.2280701754385 
5002532, 131.56032257922962, 21, 2301.4761904761904 
5003288, 142.71563790764068, 23, 2034.8695652173913 
5003474, 133.04486677660267, 27, 2109.703703703704 
5003512, 130.15446544469427, 51, 2214.098039215686 
5003610, 130.11165705807468, 51, 2335.392156862745 
5004110, 135.82028420778164, 26, 2406.3846153846152 
5004225, 133.595210270098, 84, 2401.3928571428573 
5004330, 137.64674171169122, 41, 2232.560975609756 
5004985, 135.77613779614347, 94, 2573.5851063829787 
5005361, 135.35267515143306, 113, 2217.9380530973453 
5005370, 134.89600993685957, 40, 2265.4 
5005507, 134.5449866775065, 67, 2268.089552238806 
5005736, 131.10776758947102, 51, 2152.843137254902 
5005779, 132.6724313157424, 72, 2291.0694444444443 
5006090, 132.9953672449362, 29, 2257.4827586206898 
5006775, 129.24803494850707, 50, 2400.72 
5007003, 134.13353052946542, 178, 2708.174157303371 
5007127, 133.65895803161374, 47, 2217.0851063829787 
5007372, 135.09638946517458, 29, 2330.344827586207 
5007429, 137.16370808285018, 34, 2392.029411764706 
5007836, 138.53874915311835, 45, 2160.6 
5007844, 132.65551362419694, 36, 2374.8055555555557 
5008123, 136.37365322185568, 103, 2471.0485436893205 
5008352, 133.2511094014094, 82, 2376.109756097561 
5008514, 133.9705703247238, 24, 2305.4583333333335 
5008646, 141.96031778991969, 24, 2088.3333333333335 
500879, 136.1152483427981, 25, 2097.28 
5008980, 136.7481819260975, 34, 2185.3823529411766 
5010608, 135.0945061820267, 133, 2438.684210526316 
5012600, 133.45253899390622, 40, 2338.9 
5013615, 137.46787065887767, 21, 2015.3333333333333 
5013623, 133.87570616646653, 89, 2257.2134831460676 
5015197, 135.93191283955878, 196, 2471.5561224489797 
5015693, 131.9496432520841, 33, 2447.060606060606 
5016193, 131.47712881171188, 67, 2335.7611940298507 
5016509, 135.67079362499206, 19, 2037.1052631578948 
5016541, 134.54430782117396, 60, 2261.2833333333333 
5016649, 132.92519038756257, 36, 2317.527777777778 
5017220, 136.54518363180887, 24, 2295.7916666666665 
5017343, 132.23887350302556, 22, 2292.9545454545455 
501808, 136.68528094723024, 72, 2355.0 
5018226, 135.06143848832915, 63, 2235.5873015873017 
5018277, 129.6317377272975, 78, 2262.897435897436 
5018382, 131.47933392114302, 33, 2247.2727272727275 
5018420, 135.91054549670528, 91, 2443.2747252747254 
5018625, 134.06381779004823, 89, 2349.8651685393256 
5019141, 133.16012615988797, 70, 2411.1428571428573 
5019184, 138.67043579569486, 43, 2281.1162790697676 
501921, 140.72000860647466, 21, 2162.809523809524 
5019516, 137.44488010899943, 82, 2281.9756097560976 
5019575, 137.2865360126084, 48, 2192.0625 
5019710, 133.97618584607832, 71, 2264.718309859155 
5019850, 139.40584273625282, 24, 2334.6666666666665 
502081, 135.5123652543145, 29, 2395.4827586206898 
5021049, 132.85105899482645, 50, 2297.86 
5021103, 130.70101747964256, 72, 2349.972222222222 
5021332, 131.59872454989537, 31, 2186.6129032258063 
502138, 133.54242190364937, 26, 2359.9615384615386 
5021391, 134.0320318235247, 30, 2232.9333333333334 
5021596, 132.5278337293879, 154, 2544.214285714286 
5021774, 131.15047859708065, 22, 2389.090909090909 
5021995, 132.54166625385017, 43, 2149.720930232558 
5023335, 130.4851696227237, 54, 2351.759259259259 
5024218, 133.30297129386602, 100, 2284.65 
5024366, 129.73291320567355, 30, 2387.3333333333335 
5024498, 132.2620822518701, 45, 2217.6 
5024528, 139.19664884546373, 38, 2264.4473684210525 
5024595, 135.8173541435735, 78, 2408.5384615384614 
5024668, 132.85130241992223, 21, 2298.9523809523807 
5024803, 122.80536447478687, 23, 2279.2608695652175 
5024854, 133.33429230231272, 58, 2376.810344827586 
5025540, 134.8086156077012, 72, 2299.0138888888887 
5025931, 135.03883234875158, 83, 2254.3253012048194 
5026202, 134.8716505061679, 29, 2194.5862068965516 
5027330, 128.99066969225575, 33, 2300.121212121212 
5027420, 130.74067142933927, 28, 2283.714285714286 
5028183, 135.26397190493773, 54, 2370.203703703704 
5028698, 131.36814049122154, 61, 2319.688524590164 
5028876, 132.1331425446687, 32, 2274.40625 
5029104, 129.6995376373379, 55, 2315.6363636363635 
5029295, 128.43855122813983, 57, 2327.280701754386 
5029317, 135.05685152227724, 47, 2226.191489361702 
5029465, 134.06993620843207, 205, 2663.4048780487806 
5030692, 132.58384300236142, 100, 2466.96 
5030854, 138.11800183374103, 53, 2290.132075471698 
503142, 132.7858157085119, 34, 2479.3823529411766 
5033861, 129.6375268268436, 61, 2209.5081967213114 
5034426, 133.0671139770126, 84, 2149.8333333333335 
5034566, 135.16879125168887, 65, 2232.7846153846153 
5035120, 133.35016109047922, 25, 2221.4 
5037077, 125.0257335524609, 36, 2320.8888888888887 
5037883, 133.73127701945026, 79, 2377.6455696202534 
5038448, 129.8152202744602, 50, 2450.62 
5038650, 136.16709988172238, 58, 2257.137931034483 
5038758, 132.43248437141253, 35, 2277.0 
5040299, 134.06797785057455, 104, 2360.9615384615386 
5040647, 127.58882401230531, 21, 2151.8571428571427 
504092, 134.8843322169155, 21, 1899.5714285714287 
5041350, 135.5114101447871, 72, 2370.1111111111113 
504220, 136.00480640625693, 26, 2290.846153846154 
5043131, 133.87299405765575, 30, 2212.266666666667 
504319, 137.07182046808856, 46, 2355.978260869565 
5045134, 135.92680216758345, 77, 2296.0779220779223 
5045185, 136.452006406475, 92, 2493.9891304347825 
5045207, 133.72460461578547, 50, 2389.86 
5048249, 137.1751285655716, 23, 2183.8260869565215 
5049350, 134.27381592708795, 23, 2115.1304347826085 
505080, 140.1980280594942, 27, 2294.6666666666665 
5050847, 135.74976041668967, 76, 2299.8684210526317 
5054290, 135.5359403304714, 48, 2324.7708333333335 
505455, 138.20048219246942, 58, 2306.810344827586 
5055539, 133.22986405551586, 54, 2321.759259259259 
5055903, 135.60792058640908, 43, 2201.232558139535 
5056403, 136.16301051393398, 45, 2241.688888888889 
5056535, 135.27653299258168, 30, 2061.4333333333334 
5057000, 133.47273151375876, 47, 2365.5106382978724 
5058422, 131.26428651710444, 23, 2493.7391304347825 
5059534, 133.75243629463168, 70, 2345.114285714286 
5061032, 130.20573694947785, 45, 2287.222222222222 
5061245, 133.60830804715027, 130, 2484.3846153846152 
506478, 133.15587390921257, 33, 2308.787878787879 
506486, 143.12020502599754, 31, 1837.1290322580646 
5068878, 142.40073609416206, 21, 2244.0 
5070147, 133.2850681807529, 34, 2293.8823529411766 
5072611, 133.66802731097445, 21, 2121.095238095238 
5072786, 135.55503126630097, 139, 2500.043165467626 
5073022, 138.27435977821358, 30, 2300.733333333333 
5073421, 134.30822745143786, 71, 2279.112676056338 
5074452, 131.26068132685262, 95, 2484.315789473684 
507555, 136.50057449086884, 27, 2166.3703703703704 
507571, 130.66645801847847, 29, 2298.3793103448274 
5076030, 131.58603358062967, 24, 2179.2916666666665 
5082749, 131.68525912716635, 22, 2178.409090909091 
5082986, 138.73329068050413, 44, 2133.7045454545455 
5084768, 131.92123046601353, 42, 2359.8333333333335 
5085527, 129.88766634277997, 66, 2200.8636363636365 
5085578, 140.30126141340622, 26, 2299.6153846153848 
5091241, 135.84355503406883, 81, 2217.617283950617 
5091756, 133.41689624626784, 101, 2265.9504950495048 
5092442, 134.38416202218863, 71, 2185.8028169014083 
5094160, 137.65643231859127, 40, 2323.925 
5094798, 132.85113758694916, 36, 2289.6111111111113 
5094801, 128.26234808403268, 27, 2329.1481481481483 
5096430, 135.49446376885538, 33, 2407.878787878788 
5097010, 129.6619992114824, 70, 2417.3142857142857 
5097169, 139.3640207953141, 41, 2190.1951219512193 
509825, 138.2233516844986, 74, 2335.0945945945946 
5100011, 129.0394434026571, 24, 2379.0 
5100046, 130.79843558927357, 48, 2347.125 
5102472, 136.24812903768586, 21, 2381.0476190476193 
5109582, 130.95522732803178, 53, 2275.0943396226417 
513024, 135.62434475215355, 30, 2244.766666666667 
5200393, 131.15413380823261, 28, 2159.8928571428573 
5200750, 137.13900932967695, 23, 2398.304347826087 
5201241, 132.34763718365366, 57, 2386.280701754386 
5201330, 130.21515858597417, 43, 2374.093023255814 
5201381, 130.69821370428198, 35, 2315.2285714285713 
5201640, 136.07064622372488, 24, 2470.4583333333335 
5201896, 135.57440757897874, 30, 2275.266666666667 
5202213, 133.4058922701176, 363, 2720.68044077135 
5202248, 130.26146157487796, 44, 2275.7954545454545 
5203651, 131.1027911396673, 28, 2117.0714285714284 
5203953, 131.13495169055653, 58, 2221.6206896551726 
5211948, 129.5674649606377, 30, 2374.0333333333333 
5212499, 131.45129723513043, 42, 2223.0238095238096 
5216184, 125.40241709534581, 29, 2142.344827586207 
5217911, 132.80753752777397, 47, 2353.340425531915 
5300380, 126.79128856211531, 29, 2206.9655172413795 
5400139, 136.33958597835337, 21, 2217.8571428571427 
54104319, 142.15637222014414, 26, 2130.8846153846152 
54112540, 143.21595720451998, 25, 2007.92 
54114527, 134.09471636368798, 37, 2084.5405405405404 
54117739, 138.8186242400351, 58, 2049.5172413793102 
54176271, 135.24040801283675, 26, 1885.6923076923076 
5500419, 137.3069331253456, 33, 2255.5757575757575 
5500460, 136.97011811372099, 39, 2267.2051282051284 
5500796, 138.68596649646048, 57, 2222.157894736842 
5501032, 134.62545927574897, 21, 2152.3333333333335 
5501148, 141.4479914797763, 21, 1638.5238095238096 
5501733, 139.1029322940075, 25, 2212.84 
5503779, 136.53775334399867, 26, 1736.0384615384614 
5700744, 134.20462927730782, 21, 1777.6666666666667 
5702488, 134.13952132013767, 42, 2315.0 
5702828, 138.28376786347857, 27, 2152.4814814814813 
5702895, 132.2434506212718, 28, 2486.964285714286 
5707277, 129.68512369617824, 33, 1952.7272727272727 
5712181, 134.83499358180782, 41, 2309.3414634146343 
5712580, 135.3137308350096, 21, 2062.0476190476193 
5715245, 135.06319005354703, 23, 1994.304347826087 
5717981, 132.35712665442009, 49, 2360.877551020408 
5727413, 137.48871374118488, 42, 2207.285714285714 
5800706, 129.47670638025173, 38, 2357.3947368421054 
5804175, 130.81358429557534, 77, 2402.6623376623374 
5818320, 137.0381399296463, 67, 2220.3880597014927 
5819156, 133.15312041425096, 27, 2054.8518518518517 
5820391, 130.98270708757573, 25, 2249.24 
5900212, 131.76058902361936, 56, 2353.0714285714284 
5900727, 131.09302610679126, 31, 2402.0 
5902355, 124.35403605269454, 22, 2120.3636363636365 
5903076, 129.79056461021526, 26, 2182.923076923077 
600067, 134.78210427591108, 36, 2359.027777777778 
600075, 135.84905352525283, 32, 2291.625 
600172, 135.50107134528568, 23, 2285.478260869565 
600261, 129.82378005398476, 36, 2431.9166666666665 
600270, 133.8038756484768, 31, 2354.3870967741937 
601632, 133.37324927050528, 40, 2261.6 
603252, 134.7346937101677, 21, 2256.0 
603767, 134.45465832428863, 139, 2387.1582733812947 
605506, 134.10772979560264, 87, 2551.1494252873563 
608610, 132.08700065212338, 34, 2216.8529411764707 
608742, 132.46090613017236, 113, 2531.9823008849557 
609404, 133.60249317006551, 55, 2362.509090909091 
6100040, 134.54989375582974, 29, 2080.4827586206898 
6100082, 130.75547420562873, 33, 1994.2424242424242 
6100287, 129.84724924058384, 30, 1954.9333333333334 
6100376, 134.82140973374993, 23, 2011.8695652173913 
6100457, 133.04817488511662, 34, 1980.3235294117646 
6100490, 138.63359159418246, 25, 1942.68 
6100619, 136.60429189190825, 24, 1875.375 
6100660, 135.2969512271545, 22, 1797.909090909091 
6101801, 132.9305034961788, 27, 1966.4444444444443 
6102085, 140.09343867425915, 46, 1947.608695652174 
6102263, 133.991346490358, 33, 1851.090909090909 
6102328, 128.82555853718404, 27, 1792.111111111111 
6103162, 144.4194048239375, 29, 1707.1724137931035 
6103715, 138.60178289615584, 32, 1941.90625 
6104207, 133.69461046212948, 22, 1869.2272727272727 
6104223, 131.8395412752798, 21, 1796.2380952380952 
6104428, 133.41501589025694, 26, 1942.7307692307693 
6105840, 141.51226525722245, 24, 1649.2916666666667 
6106757, 134.91586372230276, 23, 1714.2608695652175 
611190, 135.05581619451857, 42, 2370.095238095238 
612073, 133.275400929707, 50, 2334.8 
612324, 136.9429911961201, 33, 2304.3636363636365 
613762, 135.60470254458718, 97, 2474.4845360824743 
614890, 132.30497490899575, 55, 2418.3454545454547 
615013, 132.10937479757123, 23, 2422.3478260869565 
616834, 131.09431199898933, 55, 2446.909090909091 
616915, 135.44295906754752, 74, 2569.7972972972975 
617822, 136.76910890908752, 149, 2416.55033557047 
618446, 135.35772404540808, 32, 2209.125 
620084, 135.6113001070624, 104, 2445.8653846153848 
620149, 129.09418141799074, 31, 2234.451612903226 
620246, 134.68293850640725, 35, 2268.4 
621862, 130.51384645124156, 22, 2363.5 
623539, 134.80261238661458, 379, 2713.598944591029 
623636, 135.79708282494622, 43, 2378.093023255814 
623725, 133.07812432073487, 76, 2324.934210526316 
627089, 133.91985461282042, 27, 2380.925925925926 
628050, 135.61065504635604, 29, 2406.3793103448274 
6300014, 134.92484550446156, 59, 2446.508474576271 
6300170, 140.83823529750464, 27, 1943.148148148148 
6300499, 135.08384994701535, 21, 1954.5238095238096 
6300529, 134.0652972488203, 66, 2414.5 
6300545, 134.0136655502563, 167, 2457.9760479041915 
6300634, 134.32914160295456, 50, 2389.3 
6301037, 135.81902602710738, 53, 2370.9811320754716 
6301495, 131.6609894365661, 27, 2251.037037037037 
6301819, 141.69944243579852, 23, 2239.2608695652175 
6302106, 143.78047697210258, 25, 2241.04 
6302181, 135.52023244029735, 87, 2537.0 
6302513, 136.91420127207363, 26, 2314.230769230769 
6302599, 132.0131055612717, 46, 2268.6304347826085 
6302718, 133.97435381302157, 109, 2526.8440366972477 
6302734, 132.27814811888987, 21, 2300.095238095238 
6302920, 135.33492775538903, 38, 2228.0789473684213 
6303196, 135.05636772252151, 26, 2281.1923076923076 
6305407, 131.33143636673256, 21, 1892.3809523809523 
6305440, 143.40803268216882, 23, 2005.8695652173913 
6305881, 132.99945260203577, 43, 2379.7441860465115 
6305962, 134.3592914583483, 53, 2260.0377358490564 
6306330, 135.84558639170237, 80, 2320.3125 
6306667, 141.60276114292532, 31, 2238.548387096774 
6307841, 130.06243707018257, 35, 2382.3714285714286 
6309089, 135.71379302031409, 60, 2296.366666666667 
6309216, 129.2859472852369, 23, 2424.7391304347825 
6309658, 133.5316212626044, 37, 2243.3513513513512 
6311393, 134.0451588187988, 46, 2257.304347826087 
6312160, 131.76521103769372, 44, 2368.590909090909 
6317626, 137.78824413294578, 60, 2196.866666666667 
632023, 134.49248877017052, 28, 2413.0 
6323006, 137.719633205615, 22, 2318.2272727272725 
6325297, 135.12516451355395, 27, 2044.1851851851852 
6325335, 136.3047227823317, 46, 2220.4347826086955 
6325378, 141.87794667338633, 22, 1837.8636363636363 
6328121, 133.040739047225, 44, 2289.090909090909 
6329152, 133.4033322589988, 29, 2266.4827586206898 
633429, 130.34844937692614, 124, 2492.1532258064517 
633453, 131.74365819676945, 21, 2446.8571428571427 
6334865, 138.63344170562294, 33, 1948.030303030303 
6336760, 134.02890609532338, 106, 2314.4716981132074 
6337058, 138.06495726692108, 23, 2190.217391304348 
6345492, 132.88764239778087, 21, 1704.5238095238096 
6346146, 140.64196232014154, 24, 2040.3333333333333 
634654, 131.90108580126287, 30, 2506.366666666667 
6347363, 133.108175318908, 22, 2314.0454545454545 
6348173, 136.86318045258892, 29, 2128.9310344827586 
6349005, 133.10006777046885, 81, 2319.4444444444443 
6349196, 136.84914942718208, 86, 2368.9651162790697 
6349250, 135.97629016572395, 56, 2331.3571428571427 
6349269, 132.48593266280756, 28, 2350.5714285714284 
6349765, 137.80074135398078, 40, 2236.925 
6350275, 139.7404618803704, 53, 2273.3584905660377 
6351743, 139.34000285305206, 23, 2192.304347826087 
6351921, 135.51209516718194, 71, 2339.8732394366198 
6354327, 132.65575074682005, 35, 2215.7428571428572 
6354564, 134.68200227162478, 42, 2309.2380952380954 
6354904, 139.53041572001862, 26, 2283.6923076923076 
6356559, 132.7090856511876, 26, 2119.6923076923076 
6357415, 136.29524322836295, 60, 2216.9333333333334 
6359531, 145.32625384560524, 33, 1933.878787878788 
6361102, 134.4448571219596, 58, 2172.155172413793 
6364063, 137.14167928295595, 66, 2258.378787878788 
6366457, 139.1439026364486, 21, 1997.4285714285713 
6367003, 140.21998917733228, 31, 2053.0 
6367011, 133.3266138222831, 37, 2173.7567567567567 
6367046, 136.92487976311335, 27, 2099.6666666666665 
6367879, 133.93089562423683, 104, 2265.0576923076924 
6371884, 137.2105711954458, 62, 1927.3870967741937 
6372821, 135.33758660260239, 32, 2266.40625 
6372937, 134.65115275809472, 42, 2320.5714285714284 
6373011, 129.89237504031522, 26, 2285.423076923077 
6373445, 133.85272976733665, 38, 2272.7631578947367 
6374611, 137.27436609355493, 30, 2068.4333333333334 
6377076, 130.83113324916124, 31, 2061.3870967741937 
6377777, 133.02799957063814, 21, 1786.4285714285713 
6379931, 136.63682215875625, 29, 2099.4137931034484 
6380166, 135.45181928759766, 78, 2271.102564102564 
6380840, 132.49101488812238, 69, 1935.5942028985507 
6381383, 133.25954386428594, 51, 2294.4117647058824 
6382070, 138.60845551115654, 36, 1808.638888888889 
6383742, 131.31891208871835, 68, 2286.514705882353 
6388000, 133.3187838213883, 23, 2071.086956521739 
6388698, 130.11481555054004, 61, 2142.1311475409834 
6390188, 135.26378370443186, 34, 2280.4411764705883 
6390196, 137.17001652990973, 43, 2037.4186046511627 
6390927, 135.71421409244817, 48, 2247.7083333333335 
6391222, 138.81614816889137, 26, 1722.576923076923 
6391370, 137.29928983633528, 29, 1867.448275862069 
6392113, 135.94145499216046, 22, 1914.6818181818182 
639370, 135.70419548478685, 125, 2384.424 
642002, 136.97573325452197, 30, 2314.9 
642274, 133.23167242814347, 91, 2401.21978021978 
642908, 133.47315330160222, 216, 2438.6574074074074 
6500331, 134.20405747806103, 24, 2325.25 
6500617, 130.39601576243308, 56, 2480.9285714285716 
6501311, 136.14150281072668, 49, 2388.183673469388 
650420, 135.23394569373767, 29, 2448.9310344827586 
654183, 133.11258623741196, 47, 2313.8297872340427 
654833, 138.75820981155144, 21, 2285.3333333333335 
655830, 135.04168973969672, 54, 2343.5185185185187 
656410, 133.90807535904844, 45, 2339.8888888888887 
656666, 130.83430309315256, 30, 2332.9 
657590, 136.59990581625374, 36, 2286.3888888888887 
657883, 137.8194947856227, 28, 2295.464285714286 
662399, 133.4724773372093, 229, 2461.475982532751 
662569, 134.7366858688701, 32, 2335.03125 
663395, 132.57108424581298, 26, 2297.769230769231 
663727, 135.98364079289456, 27, 2282.5555555555557 
665274, 133.5470532498186, 60, 2375.6 
666491, 128.65062313156548, 26, 2393.1923076923076 
670472, 137.11243982096232, 41, 2201.5365853658536 
675946, 132.73813582642828, 59, 2241.3898305084745 
677400, 135.71760750073514, 27, 2194.5555555555557 
680460, 133.37767680244514, 53, 2380.9056603773583 
681091, 136.7478143311218, 104, 2415.951923076923 
6900020, 134.03843044587262, 26, 2134.846153846154 
696358, 135.82783240226246, 91, 2430.956043956044 
700061, 132.86624672937612, 46, 2265.978260869565 
