fideid, sex, name, rating, country, title, k, birthday, avrisk, gamecount, oprating 
1130641, M, Kowalczyk Pawel, 2332, POL, NULL, 20, 1992, 134.9579341538608, 24, 2216.125 
1130790, F, Warakomska Anna, 2192, POL, WGM, 20, 1992, 131.91533429566505, 31, 2307.548387096774 
1131044, F, Kulon Klaudia, 2263, POL, IM, 10, 1992, 139.52051393329765, 89, 2302.2022471910113 
1131176, M, Jarmolowski Tadeusz, 1460, POL, NULL, 20, 1951, 140.09337357406923, 26, 1671.8076923076924 
1131710, M, Barski Radoslaw, 2436, POL, IM, 10, 1993, 131.19807197412067, 96, 2362.5833333333335 
1132199, M, Krzyzanowski Marcin, 2538, POL, GM, 10, 1994, 131.29551595410481, 50, 2406.84 
1132253, M, Sadzikowski Daniel, 2503, POL, GM, 10, 1994, 131.86284662065034, 91, 2427.5824175824177 
1132717, M, Klekowski Maciej, 2466, POL, GM, 10, 1992, 135.07606284040244, 111, 2338.4954954954956 
1133853, M, Kowalczyk Rafal, 2193, POL, NULL, 20, 1993, 135.43243039066326, 30, 2243.5333333333333 
1133950, M, Wieczorek Oskar, 2504, POL, GM, 10, 1994, 133.15356586044922, 31, 2384.4193548387098 
1134167, M, Dragun Kamil, 2548, POL, GM, 10, 1995, 132.12476147300862, 80, 2430.65 
113433, M, Villanueva Mario, 2470, ARG, IM, 10, 1984, 130.0835582596265, 22, 2358.181818181818 
113514, M, Aguilar Andres, 2220, ARG, FM, 20, 1985, 132.46298438422323, 33, 2344.4242424242425 
113522, M, Della Morte German, 2339, ARG, IM, 10, 1989, 140.03835417533273, 21, 2248.904761904762 
1135651, M, Suliborski Jakub, 2100, POL, NULL, 20, 1995, 135.0418323882345, 31, 2170.451612903226 
113581, M, Lemos Damian, 2479, ARG, GM, 10, 1990, 136.1781508100004, 39, 2341.0 
1136194, M, Piesik Piotr, 2416, POL, IM, 10, 1990, 136.1184311950206, 68, 2415.323529411765 
1136720, M, Drozdowski Kacper, 2448, POL, IM, 10, 1996, 132.09048776552996, 22, 2345.681818181818 
1137158, M, Polok Kacper, 2264, POL, FM, 20, 1994, 133.70458362364653, 36, 2237.0555555555557 
1137565, M, Sabuk Piotr, 2426, POL, IM, 10, 1992, 137.49671408252505, 66, 2265.3636363636365 
1137590, M, Sowul Bartosz, 2269, POL, CM, 20, 1994, 134.1815612962146, 26, 2267.6923076923076 
1137778, M, Wolanski Michal, 1941, POL, NULL, 20, 1981, 136.5693807654496, 26, 2074.153846153846 
1137840, M, Goluch Piotr, 2336, POL, IM, 10, 1992, 135.46001027881823, 67, 2360.582089552239 
113816, M, Tristan Leonardo, 2544, ARG, GM, 10, 1989, 136.29231137034165, 61, 2329.8524590163934 
1140396, M, Wiewiora Eneasz, 2329, POL, FM, 20, 1994, 136.14690491768997, 33, 2350.3939393939395 
1140825, M, Choroszej Aleksander, 2020, POL, NULL, 20, 1988, 132.79216825498926, 40, 1912.175 
1141058, M, Paszewski Mateusz, 2282, POL, FM, 20, 1995, 134.85602489698172, 70, 2300.542857142857 
1141686, M, Nasuta Grzegorz, 2539, POL, GM, 10, 1996, 133.42853834714668, 121, 2388.1322314049585 
1141724, M, Lewtak Damian, 2385, POL, IM, 10, 1995, 134.86815105108278, 68, 2347.1323529411766 
1141830, M, Plichta Kamil, 2394, POL, FM, 10, 1990, 136.65042766475625, 40, 2228.95 
1141880, M, Kumala Aleksander, 2158, POL, CM, 20, 1993, 136.38431919470776, 32, 2224.09375 
114251, M, Randazzo Adrian, 2290, ITA, FM, 20, 1973, 134.95127069726834, 36, 2231.6666666666665 
1143930, M, Koziol Pawel, 1706, POL, NULL, 20, 1979, 138.16219227894078, 30, 1919.6666666666667 
1143972, M, Potocki Karol, 1840, POL, NULL, 20, 1986, 139.81419221176188, 35, 1930.2571428571428 
1145746, M, Czerw Dawid, 2373, POL, IM, 10, 1997, 131.92455105475725, 63, 2241.9841269841268 
1146300, M, Szukalski Antoni, 1727, POL, NULL, 20, 1954, 136.37273190035333, 25, 1671.72 
1147919, M, Szwaj Jacek, 1935, POL, NULL, 20, 1988, 141.6126567002896, 23, 2095.1304347826085 
1148362, M, Bus Konrad, 2218, POL, NULL, 20, 1997, 136.25094163198702, 25, 2206.96 
1148486, F, Dwilewicz Katarzyna, 2123, POL, WFM, 20, 1999, 134.02247874870034, 50, 2169.58 
1148702, M, Adamczewski Maciej, 2071, POL, NULL, 20, 1999, 139.41582882897612, 21, 2124.6190476190477 
1150677, F, Sliwicka Alicja, 2250, POL, WIM, 20, 2001, 137.06353122610656, 70, 2234.542857142857 
115177, M, Ruperez Miguel, 2076, ARG, CM, 20, 1984, 132.19527838001656, 24, 2204.6666666666665 
1151967, M, Reza Wojciech, 2290, POL, FM, 20, 1994, 131.53113870838743, 38, 2285.7105263157896 
1152254, F, Kubicka Anna, 2262, POL, WIM, 20, 1999, 135.17900167913442, 89, 2209.2808988764045 
1154141, M, Grela Kacper, 2355, POL, FM, 20, 2000, 134.40308330293604, 26, 2340.230769230769 
1154613, F, Kiolbasa Oliwia, 2406, POL, IM, 10, 2000, 133.14771070666836, 43, 2115.0232558139537 
1156632, M, Okurowski Michal, 1616, POL, NULL, 20, 1981, 130.43029876668018, 22, 1567.6818181818182 
1157531, F, Bartczak Hanna, 1461, POL, NULL, 20, 1954, 135.79229944966866, 28, 1521.6785714285713 
1158813, M, Budnik Mateusz, 2029, POL, NULL, 20, 1996, 137.72471793568553, 32, 2121.03125 
1159259, M, Janik Igor, 2539, POL, GM, 10, 2000, 135.3734639075493, 144, 2384.1805555555557 
1159569, F, Antolak Julia, 2278, POL, WGM, 20, 2000, 132.16894223347202, 63, 2264.5714285714284 
1159682, M, Wisniewski Michal, 2168, POL, FM, 20, 1999, 136.2344030829382, 46, 2201.108695652174 
1159755, M, Kucza Karol, 2342, POL, FM, 20, 1998, 134.76009340286654, 41, 2235.317073170732 
11600047, M, Lanka Zigurds, 2387, LAT, GM, 10, 1960, 133.8195237245415, 23, 2345.391304347826 
11600136, M, Miezis Normunds, 2446, LAT, GM, 10, 1971, 134.23869822066868, 98, 2336.5102040816328 
11600152, M, Terentiev Sergei, 2274, LAT, FM, 20, 1962, 135.42430127290626, 22, 2140.2272727272725 
11600209, F, Safranska Anda, 2067, FRA, WGM, 20, 1960, 133.05653750336594, 50, 2133.6 
11600349, M, Krivonosov Oleg, 2360, LAT, IM, 10, 1961, 131.84217683241755, 73, 2229.5068493150684 
11600357, M, Berzinsh Roland, 2368, LAT, IM, 10, 1975, 135.88721285003305, 58, 2370.293103448276 
1160036, F, Cieslak Wiktoria, 1910, POL, NULL, 20, 2000, 132.22009485693818, 27, 2147.4074074074074 
11600454, M, Fridman Daniel, 2602, GER, GM, 10, 1976, 134.9522168200475, 119, 2552.6974789915967 
11600659, M, Putka Verners, 2307, LAT, FM, 20, 1977, 136.4916400962288, 23, 2312.3478260869565 
11600748, M, Starostits Ilmars, 2405, LAT, GM, 10, 1979, 134.91231875449478, 49, 2241.0408163265306 
11601124, F, Reizniece-Ozola Dana, 2265, LAT, WGM, 20, 1981, 134.83518866398975, 40, 2373.525 
11601310, M, Strebkovs Andrejs, 2271, LAT, IM, 10, 1981, 133.66505533705777, 24, 2192.375 
11601345, F, Berzina Ilze, 2132, LAT, WGM, 20, 1984, 139.99060024618655, 40, 2206.1 
11601388, M, Neiksans Arturs, 2599, LAT, GM, 10, 1983, 133.77283957206748, 94, 2435.978723404255 
11601558, M, Tronenkovs Valdis, 2236, LAT, FM, 20, 1985, 137.71404970071063, 22, 2232.090909090909 
11601647, M, Lavendelis Egons, 2287, LAT, FM, 20, 1984, 134.28210178976303, 22, 2365.2272727272725 
11601876, F, Rogule Laura, 2270, LAT, WGM, 20, 1988, 137.59331440291643, 57, 2306.4210526315787 
11602295, M, Mustaps Matiss, 2337, LAT, FM, 20, 1990, 139.93007944890198, 48, 2327.5833333333335 
11602740, M, Meshkovs Nikita, 2563, LAT, GM, 10, 1994, 135.70194850542936, 154, 2434.1688311688313 
11602945, M, Kantans Toms, 2517, LAT, GM, 10, 1994, 134.32470063815416, 76, 2442.3026315789475 
11602988, M, Reimanis Ritvars, 2383, LAT, IM, 10, 1991, 135.4819913490154, 27, 2244.740740740741 
11603542, F, Limanovska Elizabete, 2176, LAT, WFM, 20, 2000, 134.7300054563057, 36, 2154.3888888888887 
11603984, M, Stabulnieks Klavs, 2228, LAT, NULL, 20, 2000, 133.6367700434491, 22, 2280.090909090909 
11604263, M, Semjonovs Ilja, 2383, LAT, FM, 10, 2002, 134.82232242244623, 57, 2360.59649122807 
11604492, M, Jazdanovs Aleksandrs, 2046, LAT, CM, 20, 2003, 132.77015465062672, 41, 2274.8048780487807 
1160451, M, Niekras Dawid, 2307, POL, FM, 20, 1998, 132.36851246244538, 31, 2206.7096774193546 
11606029, M, Bekasovs Rihards, 2117, LAT, NULL, 20, 2002, 132.15344242421585, 22, 2230.5 
1160664, M, Jarmula Lukasz, 2457, POL, GM, 10, 1998, 131.34722485937576, 41, 2331.7073170731705 
11607386, F, Golsta Madara, 1980, LAT, NULL, 20, 2003, 140.05508625560134, 22, 2003.0 
1161555, M, Koziol Kamil, 2286, POL, FM, 20, 2000, 134.09073699178268, 39, 2316.846153846154 
1163868, F, Kucharska Honorata, 2180, POL, WFM, 20, 2002, 133.21624254921875, 22, 2153.7727272727275 
1163922, M, Kyc Jerzy, 2230, POL, NULL, 20, 1997, 129.49513509195913, 37, 2283.2702702702704 
116459, F, Fernandez Maria Florencia, 2196, ARG, WIM, 20, 1991, 135.24306694021277, 36, 2171.3055555555557 
1166042, M, Lukasiewicz Krzysztof, 2250, POL, FM, 20, 2001, 138.78912865973015, 43, 2195.0232558139537 
1166760, M, Nowak Lukasz, 2370, POL, FM, 20, 1997, 134.89339448022523, 55, 2239.4545454545455 
1167677, M, Szustakowski Antoni, 2332, POL, FM, 20, 2000, 133.80065692152778, 48, 2331.7291666666665 
116807, M, Krysa Leandro, 2524, ARG, GM, 10, 1992, 133.0282010217459, 82, 2403.4024390243903 
1169297, M, Sernecki Franciszek, 2310, POL, FM, 20, 2001, 131.0671522215997, 71, 2190.112676056338 
1169327, M, Fritz Antoni, 1945, POL, NULL, 20, 2000, 134.47363906341232, 27, 2105.5555555555557 
1170295, M, Pietruszewski Marcin, 2216, POL, NULL, 20, 1995, 133.01332587956765, 32, 2169.28125 
1170546, M, Duda Jan-Krzysztof, 2731, POL, GM, 10, 1998, 134.7725162735542, 244, 2710.655737704918 
1170694, M, Zakrzewski Marek, 2284, POL, FM, 20, 1990, 134.58565013482533, 49, 2184.918367346939 
1170791, M, Jaskolka Tomasz, 2216, POL, CM, 20, 1995, 132.54153872197887, 32, 2176.375 
1170805, M, Lapaj Mateusz, 2223, POL, NULL, 20, 1996, 125.04762341089744, 22, 2109.0 
1171097, M, Cukrowski Filip, 2402, POL, FM, 10, 1996, 135.89369483385227, 75, 2305.5733333333333 
1171259, M, Goslawski Michal, 2114, POL, NULL, 20, 1991, 141.33807802882964, 27, 2238.777777777778 
117234, M, Perez Maximiliano, 2423, ARG, IM, 10, 1992, 131.35338530717465, 34, 2307.8823529411766 
1172468, M, Kowalski Igor, 2344, POL, IM, 20, 2001, 135.58030642848342, 97, 2286.278350515464 
1172590, M, Walter Szymon, 2315, POL, FM, 20, 2000, 130.41605182734787, 30, 2237.6666666666665 
1172883, F, Rudzinska Michalina, 2256, POL, WFM, 20, 2002, 131.99848406287828, 26, 2098.653846153846 
1173065, M, Molenda Marcin, 2381, POL, FM, 10, 1998, 134.0262737648217, 56, 2365.6964285714284 
1174088, M, Karpus Michal, 2212, POL, FM, 20, 2000, 136.61324382890464, 28, 2112.1071428571427 
1174460, M, Kokoszczynski Jan, 2319, POL, FM, 20, 2002, 133.84017368488466, 65, 2191.076923076923 
1175068, M, Klepek Witold, 2216, POL, NULL, 20, 2000, 135.24159434016502, 22, 2111.4545454545455 
1175114, M, Tomczak Mikolaj, 2440, POL, IM, 10, 1999, 132.40004465882186, 29, 2291.793103448276 
1175602, M, Podgorski Maciej, 2033, POL, NULL, 20, 1998, 141.96307224820572, 27, 1860.111111111111 
1178393, M, Kaczmarek Arkadiusz, 2141, POL, NULL, 20, 1990, 129.56724406650997, 34, 2153.470588235294 
1179250, M, Licznerski Lukasz, 2442, POL, IM, 10, 1995, 136.22736402175744, 48, 2233.8125 
117927, M, Perez Ponsa Federico, 2538, ARG, GM, 10, 1993, 133.3331841906092, 79, 2530.0632911392404 
1179632, M, Mlynarski Zbigniew, 1612, POL, NULL, 20, 1992, 135.43098299107658, 22, 1568.1818181818182 
1182730, M, Praczukowski Stanislaw, 2114, POL, NULL, 20, 1993, 133.80005932774054, 71, 2161.943661971831 
1182838, M, Psyk Radoslaw, 2421, POL, NULL, 10, 2002, 137.64926425792635, 43, 2297.4418604651164 
1183486, F, Swiech Joanna, 1820, POL, NULL, 20, 2002, 137.042302581935, 26, 2023.2307692307693 
1183494, M, Polczyk Mikolaj, 2203, POL, NULL, 20, 2002, 135.2602597800884, 23, 2177.695652173913 
1184008, M, Golecki Jan, 2197, POL, NULL, 20, 2003, 140.50202712626213, 25, 2207.52 
1184733, M, Lis Mateusz, 2051, POL, NULL, 20, 2002, 134.9625413750412, 26, 2143.269230769231 
1184954, M, Jarzebowski Kacper, 2086, POL, NULL, 20, 2001, 130.94016419501392, 21, 2133.5238095238096 
1184989, M, Szpar Milosz, 2428, POL, IM, 10, 2002, 135.6828608686463, 51, 2213.8823529411766 
1185080, M, Kosakowski Jakub, 2475, POL, IM, 10, 2002, 135.70630827703118, 77, 2287.7012987012986 
1185250, M, Jankowiak Piotr, 2048, POL, NULL, 20, 1997, 144.55848150764209, 21, 2089.285714285714 
1185357, M, Jankowiak Tomasz, 2167, POL, NULL, 20, 1999, 137.3133703573936, 40, 2186.475 
1185543, M, Sanz Wawer Daniel, 2295, POL, FM, 20, 2003, 131.31983825905127, 33, 2341.848484848485 
1185870, M, Leskiewicz Ignacy, 2138, POL, NULL, 20, 2001, 132.2979600970994, 37, 2165.2432432432433 
1185934, M, Teclaf Pawel, 2547, POL, IM, 10, 2003, 133.86110969217478, 51, 2316.6862745098038 
1186191, M, Chylewski Patryk, 2291, POL, IM, 10, 2001, 136.07350426769315, 122, 2304.188524590164 
1186221, M, Kasperski Marcin, 1679, POL, NULL, 20, 1972, 136.8105462369838, 23, 1681.695652173913 
1186361, M, Markiewicz Janusz, 1124, POL, NULL, 20, 1947, 142.47911760032525, 22, 1220.5 
1187570, F, Adamczyk Zuzanna, 1982, POL, WCM, 40, 2004, 131.9117589211561, 42, 1998.642857142857 
118800, M, Hernandez Cristian, 1993, ARG, NULL, 40, 1991, 132.42366470675034, 39, 2202.3846153846152 
1188062, M, Gumularz Szymon, 2561, POL, GM, 10, 2001, 129.18275864667814, 97, 2408.6494845360826 
1189654, M, Zylka Stanislaw, 2410, POL, FM, 10, 1999, 135.14105696769275, 50, 2339.04 
1190342, M, Majocha Piotr, 1966, POL, NULL, 20, 2002, 134.57687078129126, 36, 1968.111111111111 
1191365, M, Nowak Mikolaj, 2395, POL, NULL, 20, 2002, 133.07959761336494, 35, 2130.6285714285714 
1192051, F, Marcinczyk Monika, 2045, POL, WCM, 40, 2004, 131.8218389844435, 34, 2081.323529411765 
1193023, M, Fus Jakub, 2427, POL, FM, 10, 2002, 134.18936273834464, 62, 2281.6290322580644 
1193686, M, Luczak Filip, 2326, POL, FM, 20, 2005, 134.7919589048792, 33, 2056.6363636363635 
1194240, M, Hrymowicz Artur, 2131, POL, NULL, 20, 2001, 131.05663460071383, 23, 2093.9565217391305 
1194402, M, Oglaza Oskar, 2304, POL, FM, 20, 2005, 134.66926939909624, 71, 2250.7464788732395 
1194933, F, Czarniecka Aleksandra, 2003, POL, NULL, 20, 2003, 134.6371746461064, 32, 2077.09375 
1194984, F, Harazinska Magdalena, 1961, POL, WFM, 20, 2003, 136.54205902636596, 29, 2152.1724137931033 
1195026, F, Kalinowska Zuzanna, 2072, POL, WFM, 20, 2002, 128.23491160536406, 26, 2079.8846153846152 
1195360, M, Baum Jonasz, 2412, POL, IM, 10, 2004, 130.72305863698358, 62, 2305.1129032258063 
1195603, M, Ossolinski Lukasz, 1358, POL, NULL, 20, 1968, 142.3400515612898, 22, 1205.5 
1196448, M, Mis Mieszko, 2389, POL, FM, 10, 2003, 133.8402118004489, 72, 2238.027777777778 
1197576, F, Malicka Maria, 2275, POL, FM, 20, 2003, 132.72703357343363, 58, 2069.7758620689656 
1197800, M, Urbaniak Karol, 1598, POL, NULL, 20, 1994, 143.41108850333816, 24, 1780.4166666666667 
1198785, M, Koloczek Maciej, 1932, POL, NULL, 20, 2000, 133.39489058224876, 24, 1906.2916666666667 
1199498, M, Poltorak Sebastian, 2346, POL, FM, 20, 2005, 133.52034654801943, 21, 2066.095238095238 
1199510, M, Czernek Tymon, 2340, POL, FM, 20, 2005, 130.69334415692614, 41, 2062.3414634146343 
1199528, M, Fiedorek Michal, 2298, POL, FM, 20, 2004, 131.54416153686617, 64, 2195.6875 
12000086, F, Novkovic Julia, 2061, AUT, WFM, 20, 1972, 141.35490582552757, 33, 2229.818181818182 
1200020, M, Marin Mihail, 2451, ROU, GM, 10, 1965, 133.23829408532094, 54, 2355.1481481481483 
1200178, M, Biro Sandor, 2084, ROU, IM, 10, 1957, 131.21224400419848, 27, 2123.6296296296296 
1200305, M, Gheorghiu Calin, 2300, ROU, FM, 20, 1997, 137.0692720056214, 35, 2251.542857142857 
1200372, M, Istratescu Andrei, 2389, ROU, GM, 10, 1975, 133.94694159208802, 102, 2412.892156862745 
1201530, M, Manolache Marius, 2454, ROU, GM, 10, 1973, 131.1614775368517, 49, 2360.122448979592 
1201590, F, Cosma Elena-Luminita, 2244, ROU, WGM, 10, 1972, 137.13411720435363, 51, 2342.0 
1201930, F, Peptan Corina-Isabela, 2351, ROU, IM, 10, 1978, 132.74370084798255, 56, 2360.0178571428573 
1202200, M, Florescu Codrut-Constantin, 2260, ROU, IM, 10, 1968, 136.07733794152622, 28, 2238.4285714285716 
1202758, M, Nisipeanu Liviu-Dieter, 2603, GER, GM, 10, 1976, 134.01169237111685, 105, 2582.3238095238094 
1203100, M, Hristodorescu Daniel, 2108, ROU, FM, 20, 1971, 129.63303951612895, 22, 2152.818181818182 
1203606, M, Martian Dragos-Daniel, 2219, ROU, NULL, 20, 1993, 136.84268097019563, 22, 2076.1363636363635 
1203983, M, Fugulyan Grigore, 1766, ROU, NULL, 20, 1961, 133.3703226383292, 23, 2015.0869565217392 
1204297, M, Parligras Mircea-Emilian, 2567, ROU, GM, 10, 1980, 134.8678008715266, 118, 2490.3050847457625 
1204327, F, Sandu Mihaela, 2206, ROU, WGM, 20, 1977, 136.94942664952032, 32, 2249.125 
1205730, M, Nevednichy Vladislav, 2499, ROU, GM, 10, 1969, 129.22499384843672, 50, 2373.08 
1207660, M, Manea Alexandru, 2339, ROU, IM, 10, 1981, 134.88424397049636, 46, 2245.3478260869565 
1207822, M, Lupulescu Constantin, 2591, ROU, GM, 10, 1984, 133.68172746133305, 129, 2514.5736434108526 
1208110, M, Jianu Vlad-Cristian, 2516, ROU, GM, 10, 1984, 135.74147578332432, 39, 2256.128205128205 
1208810, M, Voiteanu Gabriel, 2152, ROU, FM, 20, 1980, 135.53663447382624, 26, 2082.653846153846 
1208900, M, Filip Lucian-Ioan, 2370, ROU, IM, 10, 1981, 133.7575189299534, 41, 2268.6585365853657 
1208926, M, Daianu Cristian-Clement, 2189, ROU, FM, 20, 1982, 138.30166784010802, 27, 2118.4444444444443 
1209191, M, Rusan Paul-Cristian, 2080, ROU, FM, 20, 1975, 136.61069418864628, 30, 2180.9666666666667 
1210297, M, Bonte Andrei-Mihai, 2355, ROU, NULL, 20, 1982, 132.90603577516634, 25, 2166.44 
1210319, M, Rogozenco Dorian, 2426, ROU, GM, 10, 1973, 137.9795200899863, 24, 2421.3333333333335 
1210920, M, Miron Lucian-Costin, 2510, ROU, GM, 10, 1987, 133.99696758797612, 57, 2456.9298245614036 
1211668, M, Chirila Ioan-Cristian, 2536, ROU, GM, 10, 1991, 136.68991250927306, 48, 2488.2083333333335 
1212915, F, Foisor Sabina-Francesca, 2196, USA, WGM, 20, 1989, 140.98010872986015, 41, 2309.4634146341464 
1213261, F, Werle Iozefina, 2312, NED, WGM, 20, 1989, 139.80589823394916, 29, 2287.4827586206898 
1213300, M, Georgescu Tiberiu-Marian, 2479, ROU, GM, 10, 1991, 134.27400846277692, 50, 2455.92 
1213415, M, Anton Teodor, 2438, ROU, IM, 10, 1991, 131.9050680787629, 31, 2226.032258064516 
1213776, F, Sgircea Silvia-Raluca, 2237, ROU, WIM, 20, 1989, 136.27777260688055, 49, 2273.387755102041 
121576, M, Sosa Tomas, 2548, ARG, IM, 10, 1998, 133.5964494614627, 112, 2387.8035714285716 
1217445, M, Secheres Adrian-Simion, 2365, ROU, FM, 10, 1998, 132.1090363588152, 46, 2268.282608695652 
1217518, M, Costachi Mihnea, 2476, ROU, IM, 10, 2000, 132.8798473109857, 45, 2299.866666666667 
1218417, M, Tomici Stefan, 2270, ROU, FM, 20, 1997, 133.62858641195717, 31, 2223.6129032258063 
1218727, M, Fluerariu Radu-Cristian, 1989, ROU, FM, 20, 2002, 136.7280977647536, 30, 2109.5 
1219502, M, Ileana George, 2343, ROU, FM, 20, 2001, 135.75075792353206, 42, 2215.6666666666665 
1220217, M, Dicu Razvan-Stefan, 2215, ROU, FM, 20, 1995, 135.66375941642187, 23, 2199.4347826086955 
1220837, M, Pop Alexandru, 2259, ROU, FM, 20, 1994, 137.71044522193267, 23, 2135.3478260869565 
1221175, M, Nastase Robert-Paul, 2229, ROU, FM, 20, 1998, 135.3432470815102, 21, 2225.095238095238 
1221183, F, Nastase Andreea-Cristina, 2046, ROU, WFM, 20, 2001, 140.199499012164, 26, 1947.5 
1223356, M, Talu Mircea, 2327, ROU, FM, 20, 2002, 136.99529590362292, 39, 2261.3076923076924 
1223453, M, David Alexandru-Vasile, 2404, ROU, IM, 10, 1997, 134.99337404807642, 66, 2372.3636363636365 
1224204, M, Chima Radu-Niculin, 2003, ROU, NULL, 20, 1975, 138.0144950538634, 27, 2117.4814814814813 
1226380, M, Deac Bogdan-Daniel, 2700, ROU, GM, 10, 2001, 134.37584869753474, 111, 2526.7837837837837 
1227130, F, Ciocan Maria-Alexandra, 1960, ROU, NULL, 20, 2001, 136.44915619078805, 25, 1905.84 
1227190, M, Gavrilescu David, 2523, ROU, IM, 10, 2003, 132.52715826614318, 108, 2454.324074074074 
1227505, M, Stoleriu George, 2389, ROU, FM, 10, 2002, 135.73894385649922, 63, 2273.3333333333335 
1228161, M, Bobocea Laurentiu-Vlad, 1931, ROU, NULL, 20, 2001, 137.12672392967363, 25, 2117.72 
12300993, M, Nepal Prakash Chandra, 1964, NEP, NULL, 20, 1990, 135.1094291818496, 20, 2089.6 
1230220, M, Miloi Pavel-Dan, 1997, ROU, NULL, 20, 2001, 137.76232828195813, 21, 2125.190476190476 
1231367, M, Isfan Ioan-Marius, 2205, ROU, NULL, 20, 2003, 129.13164806123743, 22, 2147.5454545454545 
1232347, M, Ognean Mihnea-Ionut, 2335, ROU, FM, 20, 2004, 135.37267875609746, 45, 2181.4222222222224 
1232622, M, Banzea Alexandru-Bogdan, 2394, ROU, IM, 10, 2000, 132.91151771163308, 58, 2244.155172413793 
1232703, M, Carasca Bogdan-Petru, 2111, ROU, CM, 20, 2001, 132.34947683484987, 24, 2174.5833333333335 
1233386, M, Anghelus Alin-Gabriel, 2223, ROU, NULL, 20, 2002, 124.89123533954145, 21, 2169.6666666666665 
1233688, M, Paraschiv Paul-Alexandru, 2160, ROU, NULL, 20, 2002, 137.8848231903586, 26, 2038.7692307692307 
1233769, F, Stanciu Andreea-Briana, 1851, ROU, NULL, 20, 2000, 130.24030633493462, 21, 2065.095238095238 
1233874, M, Dumitru Matei-Ioan, 2122, ROU, NULL, 20, 2001, 133.30803947478572, 24, 2054.5416666666665 
1234765, F, Lehaci Miruna-Daria, 2115, ROU, WIM, 40, 2004, 135.54668844756196, 45, 2022.5111111111112 
1234803, F, Obada Ema, 2054, ROU, WCM, 40, 2005, 139.57838854627556, 30, 1908.8 
1237071, M, Iustin Silviu, 2060, ROU, NULL, 20, 2002, 137.02540865535414, 26, 2057.8846153846152 
1237128, M, Albu George, 2079, ROU, NULL, 20, 2001, 136.42724468740397, 23, 2149.4347826086955 
1237551, F, Balan Briana-Cleopatra, 1791, ROU, NULL, 20, 2001, 139.24577035364922, 34, 1964.1470588235295 
1237691, M, Bulau Andrei-Cristian, 2154, ROU, NULL, 20, 2003, 134.73793525788838, 32, 2142.9375 
1238019, F, Bucur Denisa-Andreea, 1953, ROU, NULL, 20, 2002, 133.6847292167702, 28, 2007.0714285714287 
1238175, M, Ghimpu Samuel-Timotei, 2455, ROU, FM, 10, 2003, 138.4608929582452, 22, 2082.0 
1239740, M, Voinescu David-Ioan, 2058, ROU, NULL, 20, 2003, 134.54939982678212, 24, 2092.6666666666665 
